car_id,odometer,soc_real,soc_display,vehicle_speed,charge_status,key_status,xcord,ycord
KMHC751HFJU014636,11672,93.5,99,28,0,1,126.95688,37.858987
KMHC751HFJU014636,11672,93.5,99,29,0,1,126.9568,37.859056
KMHC751HFJU014636,11672,93.5,99,30,0,1,126.956832,37.859031
KMHC751HFJU014636,11672,93.5,99,31,0,1,126.95656,37.85924
KMHC751HFJU014636,11672,93.5,99,32,0,1,126.956952,37.858947
KMHC751HFJU014636,11672,93.5,99,32,0,1,126.956912,37.858967
KMHC751HFJU014636,11672,93.5,99,32,0,1,126.956639,37.859172
KMHC751HFJU014636,11672,93.5,99,32,0,1,126.956608,37.859211
KMHC751HFJU014636,11672,93.5,99,30,0,1,126.956432,37.859332
KMHC751HFJU014636,11672,93.5,99,28,0,1,126.956408,37.85936
KMHC751HFJU014636,11672,93.5,99,27,0,1,126.956391,37.859383
KMHC751HFJU014636,11672,93.5,99,27,0,1,126.956464,37.859307
KMHC751HFJU014636,11672,93.5,99,29,0,1,126.956504,37.859271
KMHC751HFJU014636,11672,93.5,99,29,0,1,126.956368,37.859411
KMHC751HFJU014636,11672,93.5,99,28,0,1,126.95636,37.859439
KMHC751HFJU014636,11672,93.5,99,27,0,1,126.95636,37.859459
KMHC751HFJU014636,11672,93.5,99,25,0,1,126.956376,37.859636
KMHC751HFJU014636,11672,93.5,99,24,0,1,126.956408,37.859659
KMHC751HFJU014636,11672,93.5,99,22,0,1,126.956344,37.859547
KMHC751HFJU014636,11672,93.5,99,21,0,1,126.95636,37.8596
KMHC751HFJU014636,11672,93.5,99,19,0,1,126.95644,37.859684
KMHC751HFJU014636,11672,93.5,99,18,0,1,126.95636,37.859515
KMHC751HFJU014636,11672,93.5,99,17,0,1,126.956335,37.859572
KMHC751HFJU014636,11672,93.5,99,16,0,1,126.95636,37.859484
KMHC751HFJU014636,11672,93.5,99,15,0,1,126.956472,37.859707
KMHC751HFJU014636,11672,93.5,99,13,0,1,126.956512,37.859727
KMHC751HFJU014636,11672,93.5,99,12,0,1,126.956664,37.859887
KMHC751HFJU014636,11672,93.5,99,11,0,1,126.956688,37.859879
KMHC751HFJU014636,11672,93.5,99,10,0,1,126.956688,37.859887
KMHC751HFJU014636,11672,93.5,99,9,0,1,126.956552,37.859755
KMHC751HFJU014636,11672,93.5,99,7,0,1,126.956648,37.859872
KMHC751HFJU014636,11672,93.5,99,4,0,1,126.956584,37.859788
KMHC751HFJU014636,11672,93.5,99,3,0,1,126.956616,37.859839
KMHC751HFJU014636,11672,93.5,99,1,0,1,126.956599,37.859816
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.956704,37.859879
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.956712,37.859879
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.973688,37.835976
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.973552,37.836019
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.973832,37.835928
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.973975,37.835884
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.973264,37.836115
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.9734,37.836067
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.973119,37.836168
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.972984,37.836212
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.972848,37.836255
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.972712,37.836303
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.9714,37.836995
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.9716,37.836832
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.971496,37.836916
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.972312,37.836444
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.972576,37.836348
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.972448,37.836396
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.971704,37.836759
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.971288,37.83708
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.970752,37.837615
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.970832,37.837527
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.971096,37.83726
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.97092,37.837435
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.971,37.837347
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.971192,37.837164
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.97044,37.837944
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.970376,37.838016
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.970592,37.837783
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.970664,37.837699
KMHC751HFJU014636,11672,93.5,99,0,0,1,126.970512,37.837864
